Basin,month,STAT,VALUE
Okavango Basin,2008jul,maximum,3.22955393791
Cuvelai Basin,2008jul,maximum,0.52699720860
Zambezi Basin,2008jun,maximum,53.88951110840
Limpopo Basin,2008jun,maximum,53.33836746220
Okavango Basin,2008jun,maximum,8.51278114319
Cuvelai Basin,2008jun,maximum,2.39959883690
Zambezi Basin,2008mar,maximum,472.33612060500
Limpopo Basin,2008mar,maximum,303.58032226600
Okavango Basin,2008mar,maximum,236.49253845200
Cuvelai Basin,2008mar,maximum,209.30451965300
Zambezi Basin,2008may,maximum,140.85997009300
Limpopo Basin,2008may,maximum,51.05365753170
Okavango Basin,2008may,maximum,25.32538032530
Cuvelai Basin,2008may,maximum,8.86122035980
Zambezi Basin,2008nov,maximum,375.32788085900
Limpopo Basin,2008nov,maximum,219.14425659200
Okavango Basin,2008nov,maximum,284.42272949200
Cuvelai Basin,2008nov,maximum,166.45825195300
Zambezi Basin,2008oct,maximum,103.31172180200
Limpopo Basin,2008oct,maximum,113.23130798300
Okavango Basin,2008oct,maximum,90.74034881590
Cuvelai Basin,2008oct,maximum,28.68015670780
Zambezi Basin,2008sep,maximum,22.55087089540
Limpopo Basin,2008sep,maximum,26.31027793880
Okavango Basin,2008sep,maximum,26.57320976260
Cuvelai Basin,2008sep,maximum,3.72762131691
Zambezi Basin,2009apr,maximum,411.86151123000
Limpopo Basin,2009apr,maximum,42.38335418700
Okavango Basin,2009apr,maximum,84.75201416020
Cuvelai Basin,2009apr,maximum,46.34605407710
Zambezi Basin,2009aug,maximum,37.53061676030
Limpopo Basin,2009aug,maximum,39.69546890260
Okavango Basin,2009aug,maximum,2.84618759155
Cuvelai Basin,2009aug,maximum,1.88584327698
Zambezi Basin,2009dec,maximum,559.74749755900
Limpopo Basin,2009dec,maximum,234.16699218800
Okavango Basin,2009dec,maximum,379.54879760700
Cuvelai Basin,2009dec,maximum,234.22146606400
Zambezi Basin,2009feb,maximum,430.54739379900
Limpopo Basin,2009feb,maximum,398.82272338900
Okavango Basin,2009feb,maximum,315.79644775400
Cuvelai Basin,2009feb,maximum,324.89666748000
Zambezi Basin,2009jan,maximum,782.52258300800
Limpopo Basin,2009jan,maximum,519.42150878900
Okavango Basin,2009jan,maximum,402.58755493200
Cuvelai Basin,2009jan,maximum,232.24020385700
Zambezi Basin,2009jul,maximum,60.60440063480
Limpopo Basin,2009jul,maximum,42.13140106200
Okavango Basin,2009jul,maximum,2.63849687576
Cuvelai Basin,2009jul,maximum,0.52699720860
Zambezi Basin,2009jun,maximum,36.33247756960
Limpopo Basin,2009jun,maximum,71.59256744380
Okavango Basin,2009jun,maximum,21.91879463200
Cuvelai Basin,2009jun,maximum,2.02039241791
Zambezi Basin,2009mar,maximum,593.48950195300
Limpopo Basin,2009mar,maximum,166.80728149400
Okavango Basin,2009mar,maximum,232.01466369600
Cuvelai Basin,2009mar,maximum,190.65939331100
Zambezi Basin,2009may,maximum,118.02008056600
Limpopo Basin,2009may,maximum,99.81037902830
Okavango Basin,2009may,maximum,23.52434158330
Cuvelai Basin,2009may,maximum,11.53358650210
Zambezi Basin,2009nov,maximum,339.86941528300
Limpopo Basin,2009nov,maximum,334.60913085900
Okavango Basin,2009nov,maximum,194.82426452600
Cuvelai Basin,2009nov,maximum,158.25463867200
Zambezi Basin,2009oct,maximum,195.46258544900
Limpopo Basin,2009oct,maximum,161.50666809100
Okavango Basin,2009oct,maximum,153.01438903800
Cuvelai Basin,2009oct,maximum,73.60669708250
Zambezi Basin,2009sep,maximum,48.75787734990
Limpopo Basin,2009sep,maximum,77.42602539060
Okavango Basin,2009sep,maximum,55.82375717160
Cuvelai Basin,2009sep,maximum,15.48621463780
Zambezi Basin,2010apr,maximum,349.84884643600
Limpopo Basin,2010apr,maximum,281.53381347700
Okavango Basin,2010apr,maximum,218.66265869100
Cuvelai Basin,2010apr,maximum,102.59628295900
Zambezi Basin,2010aug,maximum,37.53057098390
Limpopo Basin,2010aug,maximum,28.78102684020
Okavango Basin,2010aug,maximum,2.72005105019
Cuvelai Basin,2010aug,maximum,1.26511538029
Zambezi Basin,2010dec,maximum,540.69213867200
Limpopo Basin,2010dec,maximum,491.30447387700
Okavango Basin,2010dec,maximum,379.66009521500
Cuvelai Basin,2010dec,maximum,255.42543029800
Zambezi Basin,2010feb,maximum,715.30523681600
Limpopo Basin,2010feb,maximum,210.62091064500
Okavango Basin,2010feb,maximum,232.28416442900
Cuvelai Basin,2010feb,maximum,189.48300170900
Zambezi Basin,2010jan,maximum,413.33764648400
Limpopo Basin,2010jan,maximum,257.86743164100
Okavango Basin,2010jan,maximum,287.09808349600
Cuvelai Basin,2010jan,maximum,264.88458252000
Zambezi Basin,2010jul,maximum,65.00069427490
Limpopo Basin,2010jul,maximum,55.09046554570
Okavango Basin,2010jul,maximum,2.63807964325
Cuvelai Basin,2010jul,maximum,0.52699726820
Zambezi Basin,2010jun,maximum,69.41668701170
Limpopo Basin,2010jun,maximum,37.82074737550
Okavango Basin,2010jun,maximum,5.00649166107
Cuvelai Basin,2010jun,maximum,2.00542664528
Zambezi Basin,2010mar,maximum,604.59082031300
Limpopo Basin,2010mar,maximum,127.87515258800
Okavango Basin,2010mar,maximum,343.33593750000
Cuvelai Basin,2010mar,maximum,269.92858886700
Zambezi Basin,2010may,maximum,124.64112854000
Limpopo Basin,2010may,maximum,64.18069458010
Okavango Basin,2010may,maximum,17.68113708500
Cuvelai Basin,2010may,maximum,6.14222478867
Zambezi Basin,2010nov,maximum,240.57318115200
Limpopo Basin,2010nov,maximum,282.55795288100
Okavango Basin,2010nov,maximum,211.76712036100
Cuvelai Basin,2010nov,maximum,104.57583618200
Zambezi Basin,2010oct,maximum,103.04701232900
Limpopo Basin,2010oct,maximum,119.87551879900
Okavango Basin,2010oct,maximum,102.82279205300
Cuvelai Basin,2010oct,maximum,17.90345764160
Zambezi Basin,2010sep,maximum,29.24994087220
Limpopo Basin,2010sep,maximum,19.52517890930
Okavango Basin,2010sep,maximum,30.55576896670
Cuvelai Basin,2010sep,maximum,3.72762894630
Zambezi Basin,2011apr,maximum,780.53387451200
Limpopo Basin,2011apr,maximum,200.80957031300
Okavango Basin,2011apr,maximum,219.95715332000
Cuvelai Basin,2011apr,maximum,151.47370910600
Zambezi Basin,2011aug,maximum,39.78117752080
Limpopo Basin,2011aug,maximum,40.06269073490
Okavango Basin,2011aug,maximum,2.67950963974
Cuvelai Basin,2011aug,maximum,1.26268839836
Zambezi Basin,2011dec,maximum,556.49627685500
Limpopo Basin,2011dec,maximum,267.33682251000
Okavango Basin,2011dec,maximum,396.69732666000
Cuvelai Basin,2011dec,maximum,260.39108276400
Zambezi Basin,2011feb,maximum,439.69482421900
Limpopo Basin,2011feb,maximum,117.69810485800
Okavango Basin,2011feb,maximum,346.58444213900
Cuvelai Basin,2011feb,maximum,375.59344482400
Zambezi Basin,2011jan,maximum,1362.04797363000
Limpopo Basin,2011jan,maximum,750.19543457000
Okavango Basin,2011jan,maximum,298.30383300800
Cuvelai Basin,2011jan,maximum,273.02578735400
Zambezi Basin,2011jul,maximum,57.62369537350
Limpopo Basin,2011jul,maximum,72.38179779050
Okavango Basin,2011jul,maximum,2.68296909332
Cuvelai Basin,2011jul,maximum,0.69705617428
Zambezi Basin,2011jun,maximum,47.33570861820
Limpopo Basin,2011jun,maximum,53.46597290040
Okavango Basin,2011jun,maximum,7.00780487061
Cuvelai Basin,2011jun,maximum,1.95814287663
Zambezi Basin,2011mar,maximum,557.97070312500
Limpopo Basin,2011mar,maximum,128.82261657700
Okavango Basin,2011mar,maximum,322.84957885700
Cuvelai Basin,2011mar,maximum,252.40142822300
Zambezi Basin,2011may,maximum,187.04989624000
Limpopo Basin,2011may,maximum,53.98595047000
Okavango Basin,2011may,maximum,16.32766723630
Cuvelai Basin,2011may,maximum,10.42433643340
Zambezi Basin,2011nov,maximum,235.23934936500
Limpopo Basin,2011nov,maximum,140.21102905300
Okavango Basin,2011nov,maximum,232.17491149900
Cuvelai Basin,2011nov,maximum,147.15937805200
Zambezi Basin,2011oct,maximum,107.69376373300
Limpopo Basin,2011oct,maximum,202.86544799800
Okavango Basin,2011oct,maximum,88.63816070560
Cuvelai Basin,2011oct,maximum,46.25804138180
Zambezi Basin,2011sep,maximum,31.55869102480
Limpopo Basin,2011sep,maximum,38.59690093990
Okavango Basin,2011sep,maximum,22.51648712160
Cuvelai Basin,2011sep,maximum,4.28342056274
Zambezi Basin,2012apr,maximum,347.90786743200
Limpopo Basin,2012apr,maximum,50.91086578370
Okavango Basin,2012apr,maximum,40.75736618040
Cuvelai Basin,2012apr,maximum,22.62873649600
Zambezi Basin,2012aug,maximum,45.46224594120
Limpopo Basin,2012aug,maximum,34.90747451780
Okavango Basin,2012aug,maximum,3.15392136574
Cuvelai Basin,2012aug,maximum,1.26486742496
Zambezi Basin,2012dec,maximum,555.85217285200
Limpopo Basin,2012dec,maximum,226.19595336900
Okavango Basin,2012dec,maximum,327.76113891600
Cuvelai Basin,2012dec,maximum,177.56970214800
Zambezi Basin,2012feb,maximum,379.90249633800
Limpopo Basin,2012feb,maximum,157.04122924800
Okavango Basin,2012feb,maximum,302.22851562500
Cuvelai Basin,2012feb,maximum,294.69769287100
Zambezi Basin,2012jan,maximum,560.57061767600
Limpopo Basin,2012jan,maximum,235.93659973100
Okavango Basin,2012jan,maximum,236.25840759300
Cuvelai Basin,2012jan,maximum,198.04055786100
Zambezi Basin,2012jul,maximum,46.02710342410
Limpopo Basin,2012jul,maximum,46.30158233640
Okavango Basin,2012jul,maximum,2.63848304749
Cuvelai Basin,2012jul,maximum,0.51929593086
Zambezi Basin,2012jun,maximum,53.26210784910
Limpopo Basin,2012jun,maximum,27.68061828610
Okavango Basin,2012jun,maximum,5.14244651794
Cuvelai Basin,2012jun,maximum,1.92873835564
Zambezi Basin,2012mar,maximum,522.13049316400
Limpopo Basin,2012mar,maximum,185.23417663600
Okavango Basin,2012mar,maximum,255.12481689500
Cuvelai Basin,2012mar,maximum,252.48294067400
Zambezi Basin,2012may,maximum,155.25582885700
Limpopo Basin,2012may,maximum,32.65762329100
Okavango Basin,2012may,maximum,10.89851760860
Cuvelai Basin,2012may,maximum,5.09593820572
Zambezi Basin,2012nov,maximum,259.79083252000
Limpopo Basin,2012nov,maximum,160.65307617200
Okavango Basin,2012nov,maximum,232.53134155300
Cuvelai Basin,2012nov,maximum,119.53883361800
Zambezi Basin,2012oct,maximum,193.78028869600
Limpopo Basin,2012oct,maximum,257.21426391600
Okavango Basin,2012oct,maximum,188.33485412600
Cuvelai Basin,2012oct,maximum,46.99433135990
Zambezi Basin,2012sep,maximum,50.64449691770
Limpopo Basin,2012sep,maximum,127.12465667700
Okavango Basin,2012sep,maximum,35.66794586180
Cuvelai Basin,2012sep,maximum,6.08840942383
Zambezi Basin,2013apr,maximum,557.13098144500
Limpopo Basin,2013apr,maximum,147.13075256300
Okavango Basin,2013apr,maximum,67.25863647460
Cuvelai Basin,2013apr,maximum,21.78263664250
Zambezi Basin,2013aug,maximum,98.20628356930
Limpopo Basin,2013aug,maximum,42.63480377200
Okavango Basin,2013aug,maximum,3.00287079811
Cuvelai Basin,2013aug,maximum,1.26398861408
Zambezi Basin,2013dec,maximum,767.69531250000
Limpopo Basin,2013dec,maximum,374.90313720700
Okavango Basin,2013dec,maximum,307.12881469700
Cuvelai Basin,2013dec,maximum,215.42553710900
Zambezi Basin,2013feb,maximum,384.18542480500
Limpopo Basin,2013feb,maximum,201.90310668900
Okavango Basin,2013feb,maximum,243.67117309600
Cuvelai Basin,2013feb,maximum,125.62904357900
Zambezi Basin,2013jan,maximum,748.79772949200
Limpopo Basin,2013jan,maximum,904.76013183600
Okavango Basin,2013jan,maximum,276.75958252000
Cuvelai Basin,2013jan,maximum,112.75988006600
Zambezi Basin,2013jul,maximum,78.53665161130
Limpopo Basin,2013jul,maximum,31.11826324460
Okavango Basin,2013jul,maximum,3.00380873680
Cuvelai Basin,2013jul,maximum,0.51855111122
Zambezi Basin,2013jun,maximum,60.58424377440
Limpopo Basin,2013jun,maximum,38.73033142090
Okavango Basin,2013jun,maximum,6.95606899261
Cuvelai Basin,2013jun,maximum,2.75364112854
Zambezi Basin,2013mar,maximum,543.11340332000
Limpopo Basin,2013mar,maximum,180.04310607900
Okavango Basin,2013mar,maximum,302.87310791000
Cuvelai Basin,2013mar,maximum,161.17622375500
Zambezi Basin,2013may,maximum,434.89398193400
Limpopo Basin,2013may,maximum,57.09751892090
Okavango Basin,2013may,maximum,10.07248306270
Cuvelai Basin,2013may,maximum,9.21396541595
Zambezi Basin,2013nov,maximum,248.84963989300
Limpopo Basin,2013nov,maximum,229.68600463900
Okavango Basin,2013nov,maximum,195.06921386700
Cuvelai Basin,2013nov,maximum,119.28330230700
Zambezi Basin,2013oct,maximum,134.98040771500
Limpopo Basin,2013oct,maximum,203.96307373000
Okavango Basin,2013oct,maximum,132.59455871600
Cuvelai Basin,2013oct,maximum,25.70832252500
Zambezi Basin,2013sep,maximum,75.06469726560
Limpopo Basin,2013sep,maximum,51.24584198000
Okavango Basin,2013sep,maximum,43.88961029050
Cuvelai Basin,2013sep,maximum,6.58372592926
Zambezi Basin,2014apr,maximum,798.66326904300
Limpopo Basin,2014apr,maximum,111.07973480200
Okavango Basin,2014apr,maximum,116.77825927700
Cuvelai Basin,2014apr,maximum,62.12049484250
Zambezi Basin,2014aug,maximum,43.50130462650
Limpopo Basin,2014aug,maximum,37.33321380620
Okavango Basin,2014aug,maximum,3.43451118469
Cuvelai Basin,2014aug,maximum,1.26649463177
Zambezi Basin,2014dec,maximum,646.97796630900
Limpopo Basin,2014dec,maximum,498.61285400400
Okavango Basin,2014dec,maximum,278.60238647500
Cuvelai Basin,2014dec,maximum,199.49316406300
Zambezi Basin,2014feb,maximum,640.05480957000
Limpopo Basin,2014feb,maximum,252.31138610800
Okavango Basin,2014feb,maximum,293.53927612300
Cuvelai Basin,2014feb,maximum,232.29447937000
Zambezi Basin,2014jan,maximum,743.83520507800
Limpopo Basin,2014jan,maximum,615.13299560500
Okavango Basin,2014jan,maximum,243.79150390600
Cuvelai Basin,2014jan,maximum,189.39544677700
Zambezi Basin,2014jul,maximum,78.30931091310
Limpopo Basin,2014jul,maximum,64.19753265380
Okavango Basin,2014jul,maximum,3.06349277496
Cuvelai Basin,2014jul,maximum,0.51882755756
Zambezi Basin,2014jun,maximum,58.43928146360
Limpopo Basin,2014jun,maximum,37.92588806150
Okavango Basin,2014jun,maximum,5.25225782394
Cuvelai Basin,2014jun,maximum,2.02400827408
Zambezi Basin,2014mar,maximum,588.17639160200
Limpopo Basin,2014mar,maximum,396.93124389600
Okavango Basin,2014mar,maximum,306.82055664100
Cuvelai Basin,2014mar,maximum,254.10223388700
Zambezi Basin,2014may,maximum,284.13021850600
Limpopo Basin,2014may,maximum,23.68029403690
Okavango Basin,2014may,maximum,15.25313282010
Cuvelai Basin,2014may,maximum,6.49636554718
Zambezi Basin,2014nov,maximum,224.23175048800
Limpopo Basin,2014nov,maximum,181.78222656300
Okavango Basin,2014nov,maximum,169.61683654800
Cuvelai Basin,2014nov,maximum,125.58238220200
Zambezi Basin,2014oct,maximum,121.62010192900
Limpopo Basin,2014oct,maximum,100.50637054400
Okavango Basin,2014oct,maximum,111.34823608400
Cuvelai Basin,2014oct,maximum,36.14232635500
Zambezi Basin,2014sep,maximum,47.03100204470
Limpopo Basin,2014sep,maximum,34.22915649410
Okavango Basin,2014sep,maximum,63.16573333740
Cuvelai Basin,2014sep,maximum,6.36703443527
Zambezi Basin,2015apr,maximum,781.44860839800
Limpopo Basin,2015apr,maximum,92.48749542240
Okavango Basin,2015apr,maximum,90.29618072510
Cuvelai Basin,2015apr,maximum,42.44502258300
Zambezi Basin,2015aug,maximum,41.29971313480
Limpopo Basin,2015aug,maximum,33.02924346920
Okavango Basin,2015aug,maximum,8.22822284698
Cuvelai Basin,2015aug,maximum,1.71825361252
Zambezi Basin,2015dec,maximum,555.85217285200
Limpopo Basin,2015dec,maximum,226.19595336900
Okavango Basin,2015dec,maximum,327.76113891600
Cuvelai Basin,2015dec,maximum,177.56970214800
Zambezi Basin,2015feb,maximum,292.95129394500
Limpopo Basin,2015feb,maximum,237.29425048800
Okavango Basin,2015feb,maximum,186.46989440900
Cuvelai Basin,2015feb,maximum,74.68695068360
Zambezi Basin,2015jan,maximum,612.98419189500
Limpopo Basin,2015jan,maximum,238.71040344200
Okavango Basin,2015jan,maximum,338.66186523400
Cuvelai Basin,2015jan,maximum,170.66528320300
Zambezi Basin,2015jul,maximum,77.43436431880
Limpopo Basin,2015jul,maximum,59.65645599370
Okavango Basin,2015jul,maximum,2.69854354858
Cuvelai Basin,2015jul,maximum,0.52132326365
Zambezi Basin,2015jun,maximum,51.80399322510
Limpopo Basin,2015jun,maximum,49.01379776000
Okavango Basin,2015jun,maximum,5.34956359863
Cuvelai Basin,2015jun,maximum,2.06838679314
Zambezi Basin,2015mar,maximum,370.41180419900
Limpopo Basin,2015mar,maximum,145.51831054700
Okavango Basin,2015mar,maximum,186.15652465800
Cuvelai Basin,2015mar,maximum,170.29403686500
Zambezi Basin,2015may,maximum,302.11492919900
Limpopo Basin,2015may,maximum,25.50227737430
Okavango Basin,2015may,maximum,6.83218908310
Cuvelai Basin,2015may,maximum,5.59506416321
Zambezi Basin,2015nov,maximum,297.23004150400
Limpopo Basin,2015nov,maximum,162.47611999500
Okavango Basin,2015nov,maximum,140.18113708500
Cuvelai Basin,2015nov,maximum,31.61037826540
Zambezi Basin,2015oct,maximum,136.06982421900
Limpopo Basin,2015oct,maximum,80.72941589360
Okavango Basin,2015oct,maximum,149.38067627000
Cuvelai Basin,2015oct,maximum,24.84765243530
Zambezi Basin,2015sep,maximum,83.81481170650
Limpopo Basin,2015sep,maximum,146.44824218800
Okavango Basin,2015sep,maximum,26.15256500240
Cuvelai Basin,2015sep,maximum,4.45690441132
Zambezi Basin,2016apr,maximum,773.65863037100
Limpopo Basin,2016apr,maximum,44.47773742680
Okavango Basin,2016apr,maximum,85.13275909420
Cuvelai Basin,2016apr,maximum,55.94049835210
Zambezi Basin,2016aug,maximum,42.82948303220
Limpopo Basin,2016aug,maximum,26.64999008180
Okavango Basin,2016aug,maximum,2.85328960419
Cuvelai Basin,2016aug,maximum,1.25813484192
Zambezi Basin,2016dec,maximum,652.09887695300
Limpopo Basin,2016dec,maximum,600.50683593800
Okavango Basin,2016dec,maximum,302.62023925800
Cuvelai Basin,2016dec,maximum,256.07876586900
Zambezi Basin,2016feb,maximum,376.66723632800
Limpopo Basin,2016feb,maximum,265.27157592800
Okavango Basin,2016feb,maximum,270.08792114300
Cuvelai Basin,2016feb,maximum,197.61575317400
Zambezi Basin,2016jan,maximum,523.49255371100
Limpopo Basin,2016jan,maximum,253.94903564500
Okavango Basin,2016jan,maximum,222.22579956100
Cuvelai Basin,2016jan,maximum,165.00042724600
Zambezi Basin,2016jul,maximum,89.19782257080
Limpopo Basin,2016jul,maximum,69.48590087890
Okavango Basin,2016jul,maximum,2.83823084831
Cuvelai Basin,2016jul,maximum,0.51814287901
Zambezi Basin,2016jun,maximum,65.42523956300
Limpopo Basin,2016jun,maximum,48.41194152830
Okavango Basin,2016jun,maximum,7.61424589157
Cuvelai Basin,2016jun,maximum,2.02072095871
Zambezi Basin,2016mar,maximum,468.37393188500
Limpopo Basin,2016mar,maximum,266.98800659200
Okavango Basin,2016mar,maximum,380.40835571300
Cuvelai Basin,2016mar,maximum,213.80172729500
Zambezi Basin,2016may,maximum,382.78198242200
Limpopo Basin,2016may,maximum,230.24348449700
Okavango Basin,2016may,maximum,12.20006752010
Cuvelai Basin,2016may,maximum,4.75038480759
Zambezi Basin,2016nov,maximum,223.52297973600
Limpopo Basin,2016nov,maximum,266.53216552700
Okavango Basin,2016nov,maximum,196.90907287600
Cuvelai Basin,2016nov,maximum,146.21331787100
Zambezi Basin,2016oct,maximum,135.23945617700
Limpopo Basin,2016oct,maximum,86.99635314940
Okavango Basin,2016oct,maximum,146.00854492200
